final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
0.8470281548884261,3.4339518730917833,3.4339518730917833,56,56,81883.60434555348,1.3222722954511954,0.4074423315194741,4.04143673012837,0.3738827750252715,,False,False,2.5869237182033573,0.01,0.003,0.001,0.05,0.02,0.03,0.02,0.0,0.014380601355163603,,[]
