final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
2.3104121884901656,3.7738460211562197,3.098992900823228,27,45,15265.782597536829,3.0057931608656827,0.555717251490792,3.557133850299486,0.3123570966759649,,False,False,1.463433832666054,0.7683794729201112,0.23051384187603335,0.07683794729201113,3.8418973646005563,1.5367589458402224,2.3051384187603334,1.5367589458402224,0.0,0.020909042309495578,,[]
