final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
0.88187517989968,1.8232232137378834,1.8232232137378834,50,50,42994.11858277284,1.289768130438367,0.3077571660398791,2.106217485140657,0.12434749474027317,,False,False,0.9413480338382034,0.98,0.294,0.098,4.9,1.96,2.94,1.96,0.0,0.0018187405846145494,,[]
