final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
2.284106156072482,1.5132203608148431,1.4527185377131164,39,45,58350.711586540834,2.9168805745491335,0.3318562981717915,1.7010123755851254,0.1871342450342756,,False,False,-0.7708857952576389,0.0632615374249555,0.018978461227486646,0.00632615374249555,0.31630768712477747,0.126523074849911,0.18978461227486648,0.126523074849911,0.48121963784933364,0.000680320245298341,,[]
