final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
0.97633032894652,1.590053975272983,0.9532726357377569,3,71,14705.77127889004,1.894160261040457,0.7278060019977904,1.2599408386424527,0.2078831912890842,,False,False,0.6137236463264629,0.9964669350058771,0.29894008050176313,0.09964669350058772,4.982334675029386,1.9929338700117543,2.9894008050176315,1.9929338700117543,0.16054939596316387,0.0032268648117462656,,[]
