final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
1.7400098267470372,3.0142472323327194,3.0142472323327194,89,89,15594.704008810633,3.094643638649659,0.9212989833204243,3.671411356782232,0.3492545266088001,,False,False,1.2742374055856822,0.9147020041114781,0.2744106012334434,0.09147020041114781,4.57351002055739,1.8294040082229561,2.7441060123344343,1.8294040082229561,0.02597921302241457,0.020192354538298308,,[]
