final_train_loss,final_val_loss,best_val_loss,best_epoch,total_epochs,training_time_seconds,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,convergence_epoch,early_stopping_triggered,overfitting_detected,generalization_gap,reconstruction_error_stats_mean,reconstruction_error_stats_std,reconstruction_error_stats_min,reconstruction_error_stats_max,reconstruction_error_stats_percentile_95,reconstruction_error_stats_percentile_99,anomaly_detection_threshold,validation_accuracy_estimate,loss_variance,gradient_norm_stats,learning_rate_schedule
0.25236599551972916,4.330459969341611,4.096472422232446,81,84,84599.94222312853,0.7205869765803118,0.3418028235551644,4.977235612841707,0.5955373443743734,,False,False,4.078093973821882,0.3312143741860343,0.09936431225581029,0.033121437418603426,1.6560718709301714,0.6624287483720686,0.9936431225581028,0.6624287483720686,0.0,0.009720353093411906,,[]
